"MSSubClass","MSZoning","LotArea","Neighborhood","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","ExterQual","ExterCond","Foundation","BsmtQual","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","TotalBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","MoSold","YrSold","SaleCondition","SalePrice"
20,"RL",14803,"NridgHt","1Fam","1Story",10,5,2007,2008,"Ex","TA","PConc","Ex","Ex","Y","SBrkr",2084,0,2084,3,2,"Ex",7,1,"Attchd",6,2008,"Partial",385000
45,"RM",6130,"BrkSide","1Fam","1.5Unf",5,6,1924,1950,"TA","TA","BrkTil","TA","Gd","Y","SBrkr",784,0,784,2,2,"Gd",5,0,NA,5,2008,"Normal",109500
20,"RL",8529,"SawyerW","1Fam","1Story",7,5,2001,2001,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1434,0,1434,2,3,"Gd",6,1,"Attchd",4,2009,"Normal",189000
60,"RL",28698,"ClearCr","1Fam","2Story",5,5,1967,1967,"TA","TA","PConc","TA","TA","Y","SBrkr",1160,966,2126,4,3,"TA",7,0,"Attchd",6,2009,"Abnorml",185000
160,"FV",2544,"Somerst","Twnhs","2Story",7,5,2005,2005,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",520,623,1223,3,2,"Gd",4,0,"Detchd",7,2006,"Normal",147400
20,"RL",11900,"NAmes","1Fam","1Story",6,5,1957,1957,"TA","TA","CBlock","TA","TA","Y","FuseA",1392,0,1392,3,3,"TA",6,2,"Attchd",6,2008,"Normal",166000
160,"FV",3180,"Somerst","TwnhsE","2Story",7,5,2005,2005,"TA","TA","PConc","Gd","Ex","Y","SBrkr",520,600,1200,3,2,"Gd",4,0,"Detchd",6,2006,"Normal",151000
60,"RL",9548,"CollgCr","1Fam","2Story",7,6,2003,2003,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",941,888,1829,4,3,"Gd",7,1,"Attchd",1,2010,"Normal",237000
20,"RL",10004,"NAmes","1Fam","1Story",6,6,1964,1964,"TA","TA","CBlock","TA","TA","Y","SBrkr",1516,0,1516,2,3,"TA",6,0,"Attchd",2,2009,"Normal",167000
20,"RL",7875,"NAmes","1Fam","1Story",5,6,1961,1961,"TA","TA","CBlock","TA","Gd","Y","SBrkr",1144,0,1144,2,3,"TA",6,0,"Attchd",9,2008,"Normal",139950
20,"RL",9600,"Sawyer","1Fam","1Story",4,7,1950,1995,"TA","TA","CBlock","Gd","TA","Y","SBrkr",1067,0,1067,2,2,"Gd",4,0,"Attchd",2,2010,"Normal",128000
30,"RM",8100,"OldTown","1Fam","1Story",5,6,1948,1973,"TA","TA","BrkTil","TA","Gd","Y","SBrkr",1559,0,1559,2,2,"TA",5,0,"Detchd",6,2007,"Normal",153500
160,"RM",1680,"BrDale","Twnhs","2Story",6,5,1973,1973,"TA","TA","CBlock","TA","TA","Y","SBrkr",483,504,987,3,2,"TA",5,0,"Detchd",11,2008,"Normal",100000
20,"RL",9525,"CollgCr","1Fam","1Story",5,6,1995,2006,"TA","TA","PConc","Gd","Ex","Y","SBrkr",1099,0,1099,2,3,"Gd",6,0,"Attchd",6,2008,"Normal",144000
50,"RL",11767,"Edwards","1Fam","1.5Fin",5,6,1946,1995,"TA","TA","CBlock","TA","Ex","Y","SBrkr",768,432,1200,1,3,"TA",6,0,"Detchd",5,2008,"Normal",130500
70,"RH",12155,"SWISU","1Fam","2Story",6,8,1925,1950,"TA","TA","BrkTil","TA","TA","N","SBrkr",810,672,1482,2,4,"Fa",7,0,"Detchd",3,2008,"Normal",140000
70,"RM",10440,"OldTown","1Fam","2Story",5,8,1904,2002,"TA","TA","PConc","TA","Gd","Y","SBrkr",958,581,1539,2,3,"Gd",8,1,"Detchd",6,2008,"Normal",157500
80,"RL",9020,"NAmes","1Fam","SLvl",6,7,1966,1966,"TA","TA","CBlock","TA","TA","Y","SBrkr",1165,0,1165,3,3,"TA",6,0,"Attchd",5,2008,"Normal",174900
90,"RL",8000,"NAmes","Duplex","1Story",5,4,1961,1961,"TA","TA","CBlock","TA","Ex","N","SBrkr",1800,0,1800,2,6,"TA",10,0,NA,7,2007,"Normal",141000
50,"RM",12665,"OldTown","1Fam","1.5Fin",5,8,1915,1950,"TA","TA","BrkTil","TA","Gd","Y","SBrkr",876,540,1416,2,4,"TA",7,1,"Detchd",6,2008,"Normal",153900
85,"RL",16647,"Sawyer","1Fam","SFoyer",5,5,1975,1981,"TA","TA","CBlock","Gd","TA","Y","SBrkr",1701,0,1701,3,3,"TA",6,2,"Basment",1,2007,"Normal",171000
60,"RL",9317,"SawyerW","1Fam","2Story",7,5,1993,1993,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1006,769,1775,4,3,"Gd",7,1,"Attchd",7,2009,"Normal",213000
20,"RL",15523,"CollgCr","1Fam","1Story",5,6,1972,1972,"TA","TA","CBlock","TA","Ex","Y","SBrkr",864,0,864,2,3,"TA",5,1,"Attchd",8,2009,"Normal",133500
50,"RL",45600,"ClearCr","1Fam","1.5Fin",6,8,1908,1997,"TA","TA","BrkTil","TA","TA","Y","SBrkr",1307,1051,2358,3,5,"TA",10,1,"Detchd",9,2008,"Normal",240000
80,"RL",9600,"Veenker","1Fam","SLvl",6,7,1976,1994,"Gd","Gd","CBlock","TA","Ex","Y","SBrkr",1094,761,1855,3,3,"TA",7,1,"Attchd",8,2007,"Normal",187000
120,"RM",4435,"CollgCr","TwnhsE","1Story",6,5,2003,2003,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",848,0,848,2,1,"Gd",3,0,"Attchd",11,2007,"Normal",131500
120,"RL",3196,"Blmngtn","TwnhsE","1Story",8,5,2003,2003,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1456,0,1456,2,2,"Gd",7,1,"Attchd",5,2006,"Normal",215000
75,"RL",7128,"Crawfor","1Fam","2.5Unf",7,5,1941,1950,"TA","Gd","CBlock","TA","Gd","Y","SBrkr",918,728,1646,2,4,"TA",7,2,"Detchd",8,2007,"Normal",164000
80,"RL",12095,"NAmes","1Fam","SLvl",6,6,1964,1964,"TA","Gd","CBlock","TA","TA","Y","SBrkr",1445,0,1445,2,3,"TA",7,1,"Attchd",8,2009,"Normal",158000
20,"RL",17920,"Sawyer","1Fam","1Story",5,4,1955,1974,"TA","TA","CBlock","TA","TA","Y","SBrkr",1779,0,1779,3,3,"TA",6,1,"Attchd",7,2006,"Abnorml",170000
20,"RL",6897,"Sawyer","1Fam","1Story",5,8,1962,2010,"TA","Gd","CBlock","TA","Ex","Y","SBrkr",1040,0,1040,3,3,"TA",6,0,"Detchd",4,2010,"Normal",127000
80,"RL",10970,"CollgCr","1Fam","SLvl",6,6,1978,1978,"TA","TA","CBlock","Gd","TA","Y","SBrkr",1026,0,1026,2,3,"TA",5,0,"Detchd",10,2008,"Normal",147000
60,"RL",8125,"Gilbert","1Fam","2Story",6,5,1994,1995,"TA","TA","PConc","Gd","Gd","Y","SBrkr",702,779,1481,3,3,"TA",6,1,"Attchd",3,2009,"Normal",174000
20,"RL",10400,"NWAmes","1Fam","1Story",7,5,1976,1976,"TA","TA","CBlock","Gd","TA","Y","SBrkr",1370,0,1370,2,3,"TA",6,1,"Attchd",6,2009,"Family",152000
60,"RL",11029,"NWAmes","1Fam","2Story",6,7,1968,1984,"TA","TA","CBlock","TA","TA","Y","SBrkr",1512,1142,2654,4,4,"Gd",9,1,"Attchd",8,2006,"Normal",250000
50,"RL",7642,"Crawfor","1Fam","1.5Fin",7,8,1918,1998,"Gd","TA","BrkTil","TA","Gd","Y","SBrkr",912,514,1426,2,3,"Gd",7,1,"Detchd",6,2007,"Normal",189950
190,"RL",11625,"Sawyer","2fmCon","1Story",5,4,1965,1965,"TA","TA","PConc","TA","Ex","Y","SBrkr",1039,0,1039,3,3,"TA",6,0,"Attchd",4,2010,"Normal",131500
20,"RL",9672,"SawyerW","1Fam","1Story",6,5,1984,1985,"TA","TA","PConc","Gd","TA","Y","SBrkr",1097,0,1097,2,3,"TA",6,0,"Attchd",5,2010,"Normal",152000
20,"RL",7931,"NAmes","1Fam","1Story",5,5,1959,1959,"TA","TA","CBlock","TA","TA","Y","SBrkr",1148,0,1148,2,3,"TA",6,0,"Attchd",7,2009,"Normal",132500
20,"FV",8640,"Somerst","1Fam","1Story",7,5,2007,2008,"Gd","TA","PConc","Ex","Ex","Y","SBrkr",1372,0,1372,2,3,"Gd",6,0,"Attchd",5,2008,"Partial",250580
20,"RL",8750,"NAmes","1Fam","1Story",5,6,1970,1970,"TA","TA","CBlock","TA","TA","Y","SBrkr",1002,0,1002,2,3,"TA",5,0,"Detchd",8,2009,"Normal",148500
20,"RL",10656,"Timber","1Fam","1Story",8,5,2006,2007,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1646,0,1646,2,3,"Gd",6,1,"Attchd",11,2007,"Partial",248900
20,"RL",6970,"Sawyer","1Fam","1Story",4,5,1961,1961,"TA","TA","CBlock","TA","TA","Y","SBrkr",1120,0,1120,3,3,"Fa",5,0,"Attchd",5,2007,"Normal",129000
60,"RL",14762,"Gilbert","1Fam","2Story",5,6,1948,1950,"TA","TA","Slab",NA,"Gd","Y","SBrkr",1547,720,2320,2,2,"TA",7,1,"Attchd",5,2006,"Normal",169000
60,"RL",9938,"SawyerW","1Fam","2Story",7,5,1993,1994,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1062,887,1949,4,3,"Gd",8,1,"Attchd",6,2010,"Normal",236000
20,"RL",6600,"NAmes","1Fam","1Story",5,5,1962,1962,"TA","TA","CBlock","TA","Gd","N","SBrkr",894,0,894,1,2,"TA",5,0,"Detchd",8,2009,"Normal",109500
60,"RL",8750,"CollgCr","1Fam","2Story",6,5,1998,1998,"TA","TA","PConc","Gd","Ex","Y","SBrkr",804,878,1682,3,3,"Gd",7,0,"Attchd",6,2010,"Normal",200500
20,"RL",8892,"NAmes","1Fam","1Story",5,7,1953,1996,"Gd","TA","Stone","TA","Gd","Y","SBrkr",910,0,910,1,3,"Gd",5,0,"Attchd",10,2008,"Normal",116000
40,"RL",12144,"NAmes","1Fam","1Story",5,7,1949,1950,"Gd","TA","CBlock","TA","Gd","Y","SBrkr",1036,0,1268,1,3,"TA",6,1,"Attchd",9,2009,"Normal",133000
50,"RM",5720,"OldTown","1Fam","1.5Fin",5,6,1941,1950,"TA","TA","CBlock","TA","Ex","Y","SBrkr",676,455,1131,2,3,"TA",5,0,"Detchd",8,2009,"Abnorml",66500
60,"FV",9000,"Somerst","1Fam","2Story",8,5,2007,2007,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1184,1426,2610,3,4,"Ex",11,1,"BuiltIn",8,2007,"Partial",303477
20,"RL",25286,"Mitchel","1Fam","1Story",4,5,1963,1963,"TA","TA","PConc","TA","Gd","Y","SBrkr",1040,0,1040,2,3,"TA",5,0,"Attchd",1,2007,"Normal",132250
60,"RL",8834,"NridgHt","1Fam","2Story",9,5,2004,2005,"Gd","TA","PConc","Ex","Ex","Y","SBrkr",1462,762,2224,4,4,"Ex",10,1,"Attchd",6,2009,"Normal",350000
85,"RL",11782,"Sawyer","1Fam","SFoyer",5,7,1961,1995,"TA","TA","CBlock","TA","TA","Y","SBrkr",1155,0,1155,2,3,"Gd",6,0,"Detchd",6,2010,"Normal",148000
20,"RL",7000,"CollgCr","1Fam","1Story",5,8,1978,2005,"Gd","Gd","CBlock","TA","Ex","Y","SBrkr",864,0,864,2,3,"TA",6,0,"Attchd",7,2009,"Normal",136500
20,"RL",7024,"Edwards","1Fam","1Story",5,5,2005,2006,"TA","TA","PConc","Ex","Gd","Y","SBrkr",1090,0,1090,3,2,"TA",5,0,"Attchd",6,2007,"Normal",157000
50,"RL",13758,"Timber","1Fam","1.5Fin",7,5,1990,1991,"Gd","Gd","CBlock","Gd","Ex","Y","SBrkr",1187,530,1717,3,3,"Gd",7,1,"Attchd",4,2007,"Normal",187500
60,"RL",9636,"Gilbert","1Fam","2Story",6,5,1992,1993,"TA","TA","PConc","Gd","Gd","Y","SBrkr",808,785,1593,3,3,"TA",7,1,"BuiltIn",12,2009,"Normal",178000
75,"RL",6204,"SWISU","1Fam","2.5Fin",4,5,1912,1950,"Gd","TA","PConc","TA","TA","N","SBrkr",954,795,2230,2,5,"TA",10,0,"Detchd",3,2006,"Normal",118500
20,"RL",7150,"NAmes","1Fam","1Story",5,5,1967,1967,"TA","TA","CBlock","TA","TA","Y","SBrkr",892,0,892,1,3,"TA",5,0,"Attchd",7,2009,"Normal",100000
120,"FV",5119,"Somerst","TwnhsE","1Story",9,5,1999,2000,"Gd","TA","PConc","Ex","Ex","Y","SBrkr",1709,0,1709,3,2,"Gd",5,1,"Attchd",1,2008,"Abnorml",328900
90,"RL",8393,"NAmes","Duplex","1Story",5,5,1959,2005,"TA","TA","CBlock","TA","Ex","Y","SBrkr",1712,0,1712,2,4,"TA",8,0,"Attchd",6,2006,"Family",145000
50,"RL",16466,"Edwards","1Fam","1.5Fin",5,7,1955,1955,"TA","Gd","PConc","TA","TA","Y","SBrkr",872,521,1393,2,3,"TA",8,0,"Attchd",4,2008,"Normal",135500
20,"RL",15865,"NAmes","1Fam","1Story",8,6,1970,1970,"Gd","Gd","PConc","TA","Ex","Y","SBrkr",2217,0,2217,3,4,"Gd",8,1,"Attchd",10,2007,"Normal",268000
20,"RL",12160,"NAmes","1Fam","1Story",6,4,1953,1953,"TA","TA","CBlock","TA","Ex","Y","SBrkr",1505,0,1505,2,2,"TA",6,1,"Attchd",2,2009,"Normal",149500
50,"RL",8064,"NAmes","1Fam","1.5Fin",5,7,1949,2006,"TA","Gd","CBlock","TA","Ex","Y","SBrkr",672,252,924,1,3,"TA",6,1,"Detchd",7,2007,"Normal",122900
60,"RL",11184,"Sawyer","1Fam","2Story",6,5,1978,1978,"TA","TA","CBlock","TA","Gd","Y","SBrkr",918,765,1683,3,3,"TA",7,1,"Attchd",7,2009,"Normal",172500
20,"RL",8414,"Sawyer","1Fam","1Story",6,8,1963,2003,"TA","TA","CBlock","TA","TA","Y","SBrkr",1068,0,1068,2,3,"TA",6,0,"Attchd",2,2006,"Normal",154500
20,"RL",13284,"Sawyer","1Fam","1Story",5,5,1954,1954,"TA","TA","PConc","Gd","TA","Y","SBrkr",1383,0,1383,2,3,"TA",6,1,"Attchd",6,2008,"Normal",165000
90,"RL",7018,"SawyerW","Duplex","1Story",5,5,1979,1979,"TA","TA","Slab",NA,"TA","Y","SBrkr",1535,0,1535,2,4,"TA",8,0,"Attchd",6,2009,"Alloca",118858
60,"RL",7056,"NAmes","1Fam","2Story",6,5,1963,1963,"TA","TA","CBlock","TA","TA","Y","SBrkr",983,813,1796,3,4,"TA",8,1,"Attchd",10,2008,"Normal",140000
30,"RM",8765,"IDOTRR","1Fam","1Story",4,6,1936,1950,"TA","TA","BrkTil","TA","Ex","N","SBrkr",951,0,951,1,2,"TA",6,0,"Detchd",4,2006,"Abnorml",106500
90,"RL",7018,"SawyerW","Duplex","2Story",5,5,1979,1979,"TA","TA","Slab",NA,"TA","Y","SBrkr",1120,1120,2240,2,6,"TA",12,0,"Detchd",6,2009,"Alloca",142953
20,"RL",12919,"NridgHt","1Fam","1Story",9,5,2009,2010,"Ex","TA","PConc","Ex","Ex","Y","SBrkr",2364,0,2364,4,2,"Ex",11,2,"Attchd",3,2010,"Partial",611657
20,"RL",6993,"Sawyer","1Fam","1Story",5,7,1961,1994,"TA","TA","CBlock","TA","TA","Y","SBrkr",1236,0,1236,1,3,"TA",6,1,"Attchd",6,2006,"Normal",135000
20,"RL",7340,"NAmes","1Fam","1Story",4,6,1971,1971,"TA","TA","CBlock","TA","TA","Y","SBrkr",858,0,858,1,2,"TA",4,0,"Detchd",6,2007,"Normal",110000
20,"RL",8712,"NAmes","1Fam","1Story",5,7,1957,2000,"TA","Gd","CBlock","TA","TA","Y","SBrkr",1306,0,1306,2,2,"TA",5,0,"Detchd",5,2009,"Normal",153000
60,"RL",7875,"Gilbert","1Fam","2Story",7,5,2003,2003,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",807,702,1509,3,3,"Gd",8,1,"Attchd",7,2006,"Normal",180000
20,"RL",14859,"Gilbert","1Fam","1Story",7,5,2006,2006,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1670,0,1670,2,3,"Gd",7,1,"Attchd",8,2006,"Partial",240000
20,"RL",6173,"Sawyer","1Fam","1Story",5,6,1967,1967,"TA","TA","CBlock","TA","TA","Y","SBrkr",902,0,902,1,3,"TA",6,0,"Attchd",8,2007,"Normal",125500
20,"RL",9920,"NAmes","1Fam","1Story",5,5,1954,1954,"TA","TA","CBlock","TA","TA","Y","SBrkr",1063,0,1063,2,3,"TA",6,0,"Attchd",2,2010,"Normal",128000
20,"RL",13501,"Somerst","1Fam","1Story",8,5,2006,2006,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1636,0,1636,3,3,"Gd",8,1,"Attchd",6,2007,"Normal",255000
50,"RL",11500,"Crawfor","1Fam","1.5Fin",7,7,1936,1987,"Gd","TA","CBlock","Gd","Gd","Y","SBrkr",1020,1037,2057,2,3,"Gd",6,1,"Attchd",6,2006,"Normal",250000
20,"RL",8885,"Mitchel","1Fam","1Story",5,5,1983,1983,"TA","TA","CBlock","Gd","TA","Y","SBrkr",902,0,902,2,2,"TA",5,0,"Attchd",6,2006,"Normal",131000
60,"RL",12589,"Gilbert","1Fam","2Story",6,5,2005,2005,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",742,742,1484,3,3,"Gd",8,1,"Attchd",6,2009,"Normal",174000
90,"RL",11600,"NAmes","Duplex","2Story",5,5,1960,1960,"TA","TA","CBlock","TA","TA","Y","FuseA",1105,1169,2274,2,5,"TA",12,0,"Detchd",1,2010,"Normal",154300
20,"RL",9286,"CollgCr","1Fam","1Story",5,7,1977,1989,"TA","TA","CBlock","Gd","TA","Y","SBrkr",1268,0,1268,2,3,"Gd",5,0,"Detchd",10,2009,"Normal",143500
30,"RM",6120,"BrkSide","1Fam","1Story",5,7,1925,1950,"TA","TA","BrkTil","TA","TA","N","SBrkr",1015,0,1015,1,3,"TA",6,0,"Detchd",7,2006,"Abnorml",88000
90,"RH",6270,"Crawfor","Duplex","2Story",5,6,1949,1950,"TA","TA","CBlock","TA","TA","N","FuseA",1001,1001,2002,2,4,"TA",8,0,"2Types",8,2007,"Normal",145000
160,"FV",3000,"Somerst","TwnhsE","2Story",6,5,2009,2009,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",612,612,1224,3,2,"Gd",4,0,"Detchd",6,2009,"Partial",173733
160,"RM",2001,"MeadowV","Twnhs","2Story",4,5,1970,1970,"TA","TA","CBlock","TA","Fa","Y","SBrkr",546,546,1092,2,3,"TA",6,0,"Attchd",1,2007,"Normal",75000
20,"C (all)",9000,"IDOTRR","1Fam","1Story",2,3,1949,1950,"TA","TA","CBlock","TA","TA","N","FuseA",480,0,480,1,1,"TA",4,0,"Detchd",10,2006,"Abnorml",35311
20,"RL",17140,"Edwards","1Fam","1Story",4,6,1956,1956,"TA","TA","CBlock","TA","Ex","Y","FuseA",1229,0,1229,1,3,"TA",6,0,"Attchd",4,2009,"Normal",135000
60,"RL",13125,"SawyerW","1Fam","2Story",7,5,1991,1991,"Gd","TA","PConc","Ex","Ex","Y","SBrkr",912,1215,2127,4,4,"Gd",8,1,"Attchd",11,2007,"Normal",238000
20,"RL",11029,"NAmes","1Fam","1Story",6,8,1958,2002,"Ex","TA","CBlock","Gd","Ex","Y","SBrkr",1414,0,1414,2,3,"TA",6,1,"Attchd",5,2008,"Normal",176500
60,"RL",8462,"SawyerW","1Fam","2Story",6,5,1994,1994,"Gd","Gd","PConc","Gd","Ex","Y","SBrkr",936,785,1721,4,3,"Gd",7,0,"Attchd",7,2007,"Normal",201000
90,"RL",8777,"Edwards","Duplex","1.5Fin",5,7,1900,2003,"TA","TA","CBlock","TA","Gd","Y","SBrkr",1272,928,2200,6,4,"TA",9,0,NA,9,2008,"Normal",145900
20,"RL",10237,"Gilbert","1Fam","1Story",6,5,2005,2006,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1316,0,1316,2,3,"Gd",6,1,"Attchd",10,2006,"Partial",169990
120,"RL",8012,"SawyerW","TwnhsE","1Story",6,5,1993,1994,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1617,0,1617,3,2,"Gd",5,1,"Attchd",7,2008,"Normal",193000
20,"RL",10240,"NWAmes","1Fam","1Story",6,6,1980,1980,"TA","Gd","CBlock","Gd","TA","Y","SBrkr",1686,0,1686,3,3,"TA",7,1,"Attchd",5,2006,"Normal",207500
20,"RL",15611,"NWAmes","1Fam","1Story",5,6,1977,1977,"TA","TA","PConc","Gd","TA","Y","SBrkr",1126,0,1126,3,3,"Ex",6,0,"Attchd",3,2008,"Abnorml",175000
60,"RL",11999,"NridgHt","1Fam","2Story",8,5,2003,2004,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1234,1140,2374,3,4,"Ex",10,1,"BuiltIn",5,2007,"Normal",285000
60,"RL",9900,"NWAmes","1Fam","2Story",7,5,1968,1968,"TA","TA","CBlock","TA","Gd","Y","SBrkr",1098,880,1978,3,4,"TA",9,1,"Attchd",4,2008,"Normal",176000
20,"RL",11838,"CollgCr","1Fam","1Story",8,5,2001,2001,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1788,0,1788,2,3,"Ex",7,1,"Attchd",6,2009,"Normal",236500
60,"RL",13006,"Gilbert","1Fam","2Story",7,5,1997,1997,"TA","TA","PConc","Gd","Gd","Y","SBrkr",993,1243,2236,3,4,"Gd",8,1,"BuiltIn",11,2006,"Normal",222000
20,"RL",8925,"Timber","1Fam","1Story",8,5,2007,2007,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1466,0,1466,2,3,"Gd",7,0,"Attchd",7,2009,"Normal",201000
20,"RL",9100,"NAmes","1Fam","1Story",5,6,1965,1965,"TA","TA","CBlock","TA","Ex","Y","SBrkr",925,0,925,2,2,"TA",5,0,"Detchd",7,2009,"Normal",117500
20,"RL",11670,"Somerst","1Fam","1Story",9,5,2006,2006,"Ex","TA","PConc","Ex","Ex","Y","SBrkr",1905,0,1905,2,3,"Ex",8,1,"Attchd",3,2007,"Normal",320000
20,"RL",8487,"CollgCr","1Fam","1Story",7,5,2004,2004,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1500,0,1500,2,3,"Gd",6,0,"Attchd",8,2009,"Normal",190000
20,"RL",27650,"NAmes","1Fam","1Story",7,7,1960,2007,"TA","TA","CBlock","Gd","Ex","Y","SBrkr",2069,0,2069,3,4,"Gd",9,1,"Attchd",11,2008,"Normal",242000
30,"RL",5825,"BrkSide","1Fam","1Story",4,5,1926,1953,"TA","Gd","PConc","Fa","Gd","Y","SBrkr",747,0,747,1,1,"TA",5,0,"Detchd",6,2006,"Normal",79900
20,"RL",10083,"SawyerW","1Fam","1Story",7,5,2003,2003,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1200,0,1200,3,2,"Gd",5,0,"Attchd",8,2009,"Normal",184900
60,"RL",9675,"Somerst","1Fam","2Story",7,5,2005,2005,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1113,858,1971,3,3,"Gd",8,1,"Attchd",2,2009,"Normal",253000
60,"RL",8760,"CollgCr","1Fam","2Story",7,5,2006,2006,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1391,571,1962,3,3,"Gd",7,0,"Attchd",8,2006,"Partial",239799
70,"RL",24090,"ClearCr","1Fam","2Story",7,7,1940,1950,"TA","Gd","CBlock","TA","Ex","Y","SBrkr",1207,1196,2403,2,4,"TA",10,2,"Attchd",6,2010,"Normal",244400
90,"RL",12640,"Mitchel","Duplex","1Story",6,5,1976,1976,"TA","TA","CBlock","TA","TA","Y","SBrkr",1728,0,1728,2,4,"TA",8,0,"Attchd",7,2006,"Normal",150900
60,"RL",8755,"Gilbert","1Fam","2Story",7,5,1999,1999,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1022,1038,2060,4,3,"Gd",8,1,"BuiltIn",6,2009,"Normal",214000
90,"RL",7711,"Edwards","Duplex","1Story",4,3,1977,1977,"TA","TA","PConc","Gd","TA","Y","SBrkr",1440,0,1440,4,4,"TA",8,0,NA,8,2007,"Abnorml",150000
90,"RL",25000,"Mitchel","Duplex","1Story",5,4,1967,1967,"TA","TA","CBlock","TA","TA","Y","SBrkr",1632,0,1632,2,4,"TA",8,0,"Attchd",6,2007,"Normal",143000
20,"RL",14375,"Timber","1Fam","SLvl",6,6,1958,1958,"TA","TA","CBlock","TA","Gd","Y","FuseA",1344,0,1344,2,3,"Gd",7,1,"Basment",1,2009,"Abnorml",137500
50,"RM",8820,"OldTown","1Fam","1.5Fin",5,6,1890,1996,"TA","TA","BrkTil","TA","TA","Y","SBrkr",1188,561,1869,1,2,"TA",7,0,"Detchd",9,2009,"Normal",124900
80,"RL",8163,"NAmes","1Fam","SLvl",5,6,1959,1959,"TA","Gd","CBlock","TA","TA","Y","SBrkr",1144,0,1144,2,3,"TA",6,1,"Attchd",3,2006,"Normal",143000
20,"RL",14536,"Timber","1Fam","1Story",8,5,2002,2003,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1629,0,1629,3,3,"Gd",9,1,"Attchd",11,2007,"Normal",270000
60,"RL",14006,"CollgCr","1Fam","2Story",7,5,2002,2002,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",936,840,1776,3,3,"Gd",7,1,"Attchd",2,2006,"Normal",192500
20,"RL",9360,"NWAmes","1Fam","1Story",6,7,1972,2006,"TA","TA","CBlock","TA","TA","Y","SBrkr",1381,0,1381,3,3,"Gd",5,1,"Attchd",3,2010,"Normal",197500
20,"RL",7200,"NAmes","1Fam","1Story",5,8,1950,2002,"TA","TA","CBlock","TA","Gd","Y","SBrkr",864,0,864,2,3,"Gd",5,0,"Detchd",7,2007,"Normal",129000
20,"RH",7800,"SawyerW","1Fam","1Story",5,5,1965,1965,"TA","TA","CBlock","TA","Gd","Y","SBrkr",965,0,965,2,3,"TA",6,0,"Detchd",7,2006,"Abnorml",119900
85,"RL",7200,"CollgCr","1Fam","SFoyer",5,8,1972,2003,"TA","Gd","CBlock","Gd","Gd","Y","SBrkr",768,0,768,2,2,"TA",5,0,"Detchd",4,2009,"Normal",133900
60,"RL",11075,"Mitchel","1Fam","2Story",5,4,1969,1969,"TA","TA","CBlock","TA","Ex","Y","SBrkr",1168,800,1968,4,4,"TA",7,1,"Attchd",9,2008,"Normal",172000
90,"RL",9400,"Edwards","Duplex","SFoyer",6,5,1975,1975,"TA","TA","CBlock","Gd","TA","Y","SBrkr",980,0,980,4,4,"TA",4,0,NA,10,2006,"AdjLand",127500
90,"RH",7136,"Crawfor","Duplex","2Story",6,6,1946,1950,"TA","TA","CBlock","Gd","TA","N","FuseF",979,979,1958,2,4,"TA",8,0,"Attchd",8,2007,"Normal",145000
160,"RM",1300,"Blueste","TwnhsE","2Story",6,6,1980,1980,"TA","TA","CBlock","Gd","TA","Y","SBrkr",561,668,1229,2,2,"TA",5,1,"Attchd",5,2009,"Normal",124000
20,"RL",7420,"Sawyer","1Fam","1Story",5,5,1962,1962,"TA","TA","CBlock","TA","TA","Y","SBrkr",1057,0,1057,1,3,"TA",6,0,"Detchd",4,2007,"Normal",132000
20,"RL",8450,"CollgCr","1Fam","1Story",7,5,2003,2003,"Gd","TA","PConc","Gd","Ex","Y","SBrkr",1337,0,1337,3,3,"Gd",6,0,"Attchd",10,2007,"Normal",185000
